mode,scenario,shapeGroup,shapeName,Source,ntl_group,total_area_m2_mean,total_cost_ppp2024_mean,dam_area_m2_mean,dam_cost_ppp2024_mean,total_area_res_m2_mean,total_area_nonres_m2_mean,total_cost_res_ppp2024_mean,total_cost_nonres_ppp2024_mean,dam_area_res_m2_mean,dam_area_nonres_m2_mean,dam_cost_res_ppp2024_mean,dam_cost_nonres_ppp2024_mean,total_area_m2_p05,total_cost_ppp2024_p05,dam_area_m2_p05,dam_cost_ppp2024_p05,total_area_res_m2_p05,total_area_nonres_m2_p05,total_cost_res_ppp2024_p05,total_cost_nonres_ppp2024_p05,dam_area_res_m2_p05,dam_area_nonres_m2_p05,dam_cost_res_ppp2024_p05,dam_cost_nonres_ppp2024_p05,total_area_m2_p50,total_cost_ppp2024_p50,dam_area_m2_p50,dam_cost_ppp2024_p50,total_area_res_m2_p50,total_area_nonres_m2_p50,total_cost_res_ppp2024_p50,total_cost_nonres_ppp2024_p50,dam_area_res_m2_p50,dam_area_nonres_m2_p50,dam_cost_res_ppp2024_p50,dam_cost_nonres_ppp2024_p50,total_area_m2_p95,total_cost_ppp2024_p95,dam_area_m2_p95,dam_cost_ppp2024_p95,total_area_res_m2_p95,total_area_nonres_m2_p95,total_cost_res_ppp2024_p95,total_cost_nonres_ppp2024_p95,dam_area_res_m2_p95,dam_area_nonres_m2_p95,dam_cost_res_ppp2024_p95,dam_cost_nonres_ppp2024_p95,prop_damaged_area,prop_damaged_cost,prop_damaged_area_res,prop_damaged_area_nonres,prop_damaged_cost_res,prop_damaged_cost_nonres
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Magadan,OSM,ACTIVE,5513099.805491549,8582601267.285232,341157.920829123,531102738.37884635,2496068.2202780857,3017031.585213434,3885791846.0410028,4696809421.244224,130275.21072262064,210882.71010650217,202807899.0208179,328294839.35802734,5513099.805491548,8582601267.28523,0.0,0.0,2496068.220278086,3017031.585213434,3885791846.0410028,4696809421.244224,0.0,0.0,0.0,0.0,5513099.805491548,8582601267.28523,0.0,0.0,2496068.220278086,3017031.585213434,3885791846.0410028,4696809421.244224,0.0,0.0,0.0,0.0,5513099.805491548,8582601267.28523,1280174.0714134953,1992930292.4490817,2496068.220278086,3017031.585213434,3885791846.0410028,4696809421.244224,507095.239166136,773078.8322473587,789428161.2617325,1203502131.1873438,0.061881325001462636,0.06188132500146308,0.05219216753142538,0.0698974154397471,0.05219216753142517,0.06989741543974747
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Magadan,OSM,NOT_ACTIVE,587483.1191916913,914573205.850705,37379.71990520866,58191442.69974056,222023.3805382447,365459.7386534456,345638246.0691908,568934959.7815133,10784.413017560559,26595.306887648097,16788797.608787447,41402645.090953104,587483.1191916913,914573205.850705,0.0,0.0,222023.38053824467,365459.7386534456,345638246.0691908,568934959.7815133,0.0,0.0,0.0,0.0,587483.1191916913,914573205.850705,0.0,0.0,222023.38053824467,365459.7386534456,345638246.0691908,568934959.7815133,0.0,0.0,0.0,0.0,587483.1191916913,914573205.850705,153919.35962085307,239616284.40424845,222023.38053824467,365459.7386534456,345638246.0691908,568934959.7815133,54372.89589196844,99546.46372888456,84645825.69746722,154970458.70678112,0.06362688336754053,0.06362688336754066,0.04857332138361386,0.07277219369126628,0.048573321383613956,0.07277219369126632
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Murmansk,OSM,ACTIVE,383335.8802406528,616294699.1890613,0.0,0.0,164079.1311028461,219256.7491378065,263792417.9775415,352502281.2115195,0.0,0.0,0.0,0.0,383335.8802406529,616294699.1890614,0.0,0.0,164079.1311028461,219256.74913780647,263792417.97754157,352502281.2115195,0.0,0.0,0.0,0.0,383335.8802406529,616294699.1890614,0.0,0.0,164079.1311028461,219256.74913780647,263792417.97754157,352502281.2115195,0.0,0.0,0.0,0.0,383335.8802406529,616294699.1890614,0.0,0.0,164079.1311028461,219256.74913780647,263792417.97754157,352502281.2115195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Murmansk,OSM,NOT_ACTIVE,91755.4499291824,147516578.3530674,46.81588174233719,75266.57754434895,43136.66311376661,48618.78681541573,69351443.96352626,78165134.38954128,46.81588174233719,0.0,75266.57754434895,0.0,91755.44992918239,147516578.3530674,0.0,0.0,43136.66311376661,48618.78681541574,69351443.96352628,78165134.38954128,0.0,0.0,0.0,0.0,91755.44992918239,147516578.3530674,84.10038636348,135209.42073835141,43136.66311376661,48618.78681541574,69351443.96352628,78165134.38954128,84.10038636348,0.0,135209.42073835141,0.0,91755.44992918239,147516578.3530674,84.10038636348,135209.42073835141,43136.66311376661,48618.78681541573,69351443.96352628,78165134.38954128,84.10038636348,0.0,135209.42073835141,0.0,0.0005102245346567431,0.0005102245346567442,0.001085292147398309,0.0,0.0010852921473983096,0.0
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Nenets,OSM,ACTIVE,2522359.500697708,4119759762.7915006,233075.80218964245,380681782.78141224,1499176.051676786,1023183.4490209186,2448598295.893285,1671161466.8981926,129112.21728466019,103963.58490498246,210878472.12381962,169803310.65759188,2522359.5006977078,4119759762.7915,0.0,0.0,1499176.0516767863,1023183.4490209189,2448598295.8932853,1671161466.8981924,0.0,0.0,0.0,0.0,2522359.5006977078,4119759762.7915,0.0,0.0,1499176.0516767863,1023183.4490209189,2448598295.8932853,1671161466.8981924,0.0,0.0,0.0,0.0,2522359.5006977078,4119759762.7915,1658985.5685444353,2709614545.6072383,1499176.0516767863,1023183.4490209189,2448598295.8932853,1671161466.8981924,949686.2926219219,709299.2759225136,1551118853.0168598,1158495692.590371,0.0924038790367398,0.09240387903673945,0.08612211830642026,0.10160796190015088,0.0861221183064199,0.10160796190015092
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Nenets,OSM,NOT_ACTIVE,187099.85719419687,305589454.2706823,4561.783000303504,7450742.0714763645,52370.65614696609,134729.20104723095,85536784.85782017,220052669.41286224,1831.0025169691626,2730.7804833343407,2990569.144839552,4460172.92663681,187099.8571941969,305589454.27068233,0.0,0.0,52370.656146966096,134729.20104723098,85536784.85782017,220052669.4128623,0.0,0.0,0.0,0.0,187099.85719419687,305589454.2706823,16.26293789121,26562.191920085566,52370.65614696609,134729.20104723098,85536784.85782017,220052669.41286227,16.26293789121,0.0,26562.191920085566,0.0,187099.85719419687,305589454.2706823,23962.392510910322,39137680.59602818,52370.65614696609,134729.20104723098,85536784.85782017,220052669.41286227,8678.90596765901,15283.486543251305,14175222.67572176,24962457.920306407,0.02438154186065832,0.024381541860658298,0.03496237495728293,0.02026866085531846,0.03496237495728296,0.020268660855318442
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Sakha Republic,OSM,ACTIVE,28902348.440429725,41515130322.233086,5040835.483473261,7240620687.300053,17394570.154071864,11507778.286358198,24985438409.40461,16529691912.828707,3063574.2044170997,1977261.2790561677,4400496472.1239195,2840124215.1761107,28902348.440429725,41515130322.23308,0.0,0.0,17394570.15407186,11507778.286358198,24985438409.404613,16529691912.828712,0.0,0.0,0.0,0.0,28902348.440429725,41515130322.23308,141936.72124121682,203876909.58693627,17394570.15407186,11507778.286358198,24985438409.404613,16529691912.828712,21766.16131801748,120170.55992319946,31264761.256155323,172612148.3307808,28902348.440429725,41515130322.23308,21168779.00590942,30406685498.38495,17394570.15407186,11507778.286358198,24985438409.404613,16529691912.828712,13160419.41352778,8008359.592381639,18903534021.601707,11503151476.783081,0.17440920047943043,0.17440920047943095,0.17612244380180633,0.1718195493390845,0.17612244380180883,0.17181954933908286
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Sakha Republic,OSM,NOT_ACTIVE,2830566.427854683,4065805738.2543416,389891.89246289176,560037976.1714061,1432924.239976956,1397642.1878777146,2058242315.0541081,2007563423.2002218,214069.68488798596,175822.20757490557,307488191.9883185,252549784.18308875,2830566.427854683,4065805738.2543416,0.0,0.0,1432924.2399769563,1397642.1878777146,2058242315.054108,2007563423.200221,0.0,0.0,0.0,0.0,2830566.427854683,4065805738.2543416,1086.1357568128699,1560117.7732896132,1432924.2399769563,1397642.1878777146,2058242315.054108,2007563423.200221,1086.1357568128699,0.0,1560117.7732896132,0.0,2830566.427854683,4065805738.2543416,1771884.7426049123,2545122800.5514235,1432924.2399769563,1397642.1878777146,2058242315.054108,2007563423.200221,962605.2252689663,809279.5173359482,1382679385.319512,1162443415.2319152,0.13774341722776492,0.13774341722776434,0.1493935819603614,0.12579915596415078,0.14939358196036073,0.1257991559641506
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Yamalo-Nenets,OSM,ACTIVE,23297941.787467424,34159928328.633026,2886950.2733851303,4232906723.1257277,8461018.715040004,14836923.072427183,12405722167.63213,21754206161.00046,1074399.3754579949,1812550.8979271238,1575306780.1772807,2657599942.9484506,23297941.787467424,34159928328.633034,0.0,0.0,8461018.715040006,14836923.072427183,12405722167.632132,21754206161.00046,0.0,0.0,0.0,0.0,23297941.787467424,34159928328.633034,99926.60815421406,146514477.70839277,8461018.715040006,14836923.072427183,12405722167.632132,21754206161.00046,79251.7650270868,20674.843127127315,116200591.36293428,30313886.345458567,23297941.787467424,34159928328.633034,13834556.466491783,20284515330.36276,8461018.715040006,14836923.072427183,12405722167.632132,21754206161.00046,5153642.615492245,8680913.850999514,7556378326.574045,12728137003.788717,0.12391439122481183,0.12391439122481072,0.12698227147851368,0.12216487805989597,0.12698227147851388,0.12216487805989558
B1_OSM_2D_COMBINEDCOST,SSP245,RUS,Yamalo-Nenets,OSM,NOT_ACTIVE,367247.374412354,538465762.4800564,39740.835808184864,58268842.600414604,128209.17172045648,239038.20269189717,187982962.48641536,350482799.99364144,14985.326983378884,24755.508824805995,21971799.071483403,36297043.52893126,367247.374412354,538465762.4800564,0.0,0.0,128209.17172045648,239038.20269189714,187982962.48641533,350482799.9936415,0.0,0.0,0.0,0.0,367247.374412354,538465762.4800564,9748.3143555801,14293181.893463649,128209.17172045648,239038.20269189714,187982962.48641533,350482799.9936415,8408.885986953614,1339.4283686264932,12329284.074033463,1963897.8194301846,367247.374412354,538465762.4800564,206001.44289391025,302043613.51079977,128209.17172045648,239038.20269189714,187982962.48641533,350482799.9936415,71370.22616484443,134631.21672906584,104644514.64553276,197399098.86526746,0.10821271594324025,0.10821271594324022,0.11688186408420492,0.10356298092114608,0.11688186408420498,0.10356298092114584
B1_OSM_2D_COMBINEDCOST,SSP245,USA,Alaska,OSM,ACTIVE,7460934.257870806,29581059314.41009,0.0,0.0,3347921.632045558,4113012.62582524,13273815979.957216,16307243334.452787,0.0,0.0,0.0,0.0,7460934.257870805,29581059314.410088,0.0,0.0,3347921.6320455577,4113012.6258252403,13273815979.957216,16307243334.452782,0.0,0.0,0.0,0.0,7460934.257870805,29581059314.410088,0.0,0.0,3347921.6320455577,4113012.6258252403,13273815979.957216,16307243334.452782,0.0,0.0,0.0,0.0,7460934.257870805,29581059314.410088,0.0,0.0,3347921.6320455577,4113012.6258252403,13273815979.957216,16307243334.452782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP245,USA,Alaska,OSM,NOT_ACTIVE,2186288.2980377497,8668180362.858746,0.0,0.0,1510130.8125806523,676157.4854571009,5987355952.418603,2680824410.4400845,0.0,0.0,0.0,0.0,2186288.29803775,8668180362.858744,0.0,0.0,1510130.8125806523,676157.4854571009,5987355952.418604,2680824410.4400845,0.0,0.0,0.0,0.0,2186288.29803775,8668180362.858744,0.0,0.0,1510130.8125806523,676157.4854571009,5987355952.418604,2680824410.4400845,0.0,0.0,0.0,0.0,2186288.29803775,8668180362.858744,0.0,0.0,1510130.8125806523,676157.4854571009,5987355952.418604,2680824410.4400845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Newfoundland and Labrador,OSM,ACTIVE,2184150.496346542,15157703141.468538,0.0,0.0,1045117.5497328385,1139032.946613705,7252971621.3639145,7904731520.104668,0.0,0.0,0.0,0.0,2184150.496346542,15157703141.468544,0.0,0.0,1045117.5497328388,1139032.946613705,7252971621.3639145,7904731520.104668,0.0,0.0,0.0,0.0,2184150.496346542,15157703141.468542,0.0,0.0,1045117.5497328388,1139032.946613705,7252971621.3639145,7904731520.104668,0.0,0.0,0.0,0.0,2184150.496346542,15157703141.468542,0.0,0.0,1045117.5497328388,1139032.946613705,7252971621.3639145,7904731520.104668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Newfoundland and Labrador,OSM,NOT_ACTIVE,285920.7552436462,1984250598.6730492,0.0,0.0,230812.89610449504,55107.859139150925,1601809658.3668058,382440940.3062405,0.0,0.0,0.0,0.0,285920.7552436462,1984250598.673049,0.0,0.0,230812.896104495,55107.85913915091,1601809658.3668058,382440940.3062405,0.0,0.0,0.0,0.0,285920.7552436462,1984250598.673049,0.0,0.0,230812.896104495,55107.85913915091,1601809658.3668058,382440940.3062405,0.0,0.0,0.0,0.0,285920.7552436462,1984250598.673049,0.0,0.0,230812.896104495,55107.85913915091,1601809658.3668058,382440940.3062405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Northwest Territories,OSM,ACTIVE,3184180.3524773573,23615175777.21422,32062.36262778291,237787513.73137257,1938388.987673748,1245791.3648036083,14375880635.315693,9239295141.898499,20894.22339498511,11168.139232797816,154960053.63423064,82827460.09714206,3184180.3524773573,23615175777.21422,0.0,0.0,1938388.9876737478,1245791.364803608,14375880635.315695,9239295141.898499,0.0,0.0,0.0,0.0,3184180.3524773573,23615175777.21422,0.0,0.0,1938388.9876737478,1245791.364803608,14375880635.315695,9239295141.898499,0.0,0.0,0.0,0.0,3184180.3524773573,23615175777.21422,90647.57942062929,672279294.7741382,1938388.9876737478,1245791.364803608,14375880635.315695,9239295141.898499,59613.44227980555,31034.13714082373,442117519.19992185,230161775.57421637,0.01006926715154113,0.010069267151541116,0.010779169469003317,0.00896469468991576,0.010779169469003298,0.00896469468991577
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Northwest Territories,OSM,NOT_ACTIVE,140740.74763344487,1043790591.7591938,58.48002310177499,433711.62187138776,82366.83453146547,58373.913101979546,610865924.7771374,432924666.98205763,58.48002310177499,0.0,433711.62187138776,0.0,140740.7476334449,1043790591.7591938,0.0,0.0,82366.83453146547,58373.91310197954,610865924.7771373,432924666.98205775,0.0,0.0,0.0,0.0,140740.7476334449,1043790591.7591938,0.0,0.0,82366.83453146547,58373.91310197954,610865924.7771373,432924666.98205775,0.0,0.0,0.0,0.0,140740.7476334449,1043790591.7591938,318.98194419149996,2365699.7556621153,82366.83453146549,58373.91310197954,610865924.7771373,432924666.98205775,318.98194419149996,0.0,2365699.7556621153,0.0,0.0004155159332681995,0.00041551593326819963,0.0007099947865476688,0.0,0.0007099947865476685,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Nunavut,OSM,ACTIVE,1774168.1163058023,9262237564.96355,0.0,0.0,1002680.1955918118,771487.9207139973,5234600987.302776,4027636577.6607733,0.0,0.0,0.0,0.0,1774168.116305803,9262237564.963552,0.0,0.0,1002680.1955918118,771487.9207139972,5234600987.302776,4027636577.660773,0.0,0.0,0.0,0.0,1774168.116305803,9262237564.963552,0.0,0.0,1002680.1955918118,771487.9207139972,5234600987.302776,4027636577.660773,0.0,0.0,0.0,0.0,1774168.116305803,9262237564.963552,0.0,0.0,1002680.1955918118,771487.9207139972,5234600987.302776,4027636577.660773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Nunavut,OSM,NOT_ACTIVE,101498.36136772987,529883231.92275774,0.0,0.0,22785.4300805442,78712.93128718575,118953815.3043269,410929416.6184309,0.0,0.0,0.0,0.0,101498.36136772989,529883231.9227576,0.0,0.0,22785.430080544196,78712.93128718575,118953815.30432694,410929416.61843085,0.0,0.0,0.0,0.0,101498.36136772989,529883231.9227576,0.0,0.0,22785.430080544196,78712.93128718575,118953815.30432694,410929416.61843085,0.0,0.0,0.0,0.0,101498.36136772989,529883231.9227576,0.0,0.0,22785.430080544196,78712.93128718575,118953815.30432692,410929416.61843085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Quebec,OSM,ACTIVE,2913270.179563727,17652511295.945255,0.0,0.0,1438027.16272826,1475243.0168354625,8713503784.16955,8939007511.775742,0.0,0.0,0.0,0.0,2913270.179563727,17652511295.94526,0.0,0.0,1438027.16272826,1475243.016835463,8713503784.16955,8939007511.775742,0.0,0.0,0.0,0.0,2913270.179563727,17652511295.94526,0.0,0.0,1438027.16272826,1475243.016835463,8713503784.16955,8939007511.775742,0.0,0.0,0.0,0.0,2913270.179563727,17652511295.94526,0.0,0.0,1438027.16272826,1475243.016835463,8713503784.16955,8939007511.775742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Quebec,OSM,NOT_ACTIVE,292706.94084099215,1773612559.4677894,0.0,0.0,125315.28607540806,167391.65476558413,759328646.7278624,1014283912.7399284,0.0,0.0,0.0,0.0,292706.940840992,1773612559.4677892,0.0,0.0,125315.28607540806,167391.65476558413,759328646.7278624,1014283912.7399282,0.0,0.0,0.0,0.0,292706.940840992,1773612559.4677892,0.0,0.0,125315.28607540806,167391.65476558413,759328646.7278624,1014283912.7399282,0.0,0.0,0.0,0.0,292706.940840992,1773612559.4677892,0.0,0.0,125315.28607540806,167391.65476558413,759328646.7278624,1014283912.7399282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Yukon,OSM,ACTIVE,2110553.6016609143,13075132033.968143,0.0,0.0,1122052.7152504476,988500.8864104666,6951250794.780433,6123881239.187754,0.0,0.0,0.0,0.0,2110553.6016609143,13075132033.968145,0.0,0.0,1122052.7152504474,988500.8864104666,6951250794.780434,6123881239.187755,0.0,0.0,0.0,0.0,2110553.6016609143,13075132033.968145,0.0,0.0,1122052.7152504476,988500.8864104667,6951250794.780434,6123881239.187755,0.0,0.0,0.0,0.0,2110553.6016609143,13075132033.968147,0.0,0.0,1122052.7152504476,988500.8864104667,6951250794.780434,6123881239.187755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,CAN,Yukon,OSM,NOT_ACTIVE,331551.2492908439,2053999650.657227,0.0,0.0,221113.35710673497,110437.89218410829,1369823697.6162834,684175953.0409461,0.0,0.0,0.0,0.0,331551.24929084396,2053999650.6572268,0.0,0.0,221113.35710673494,110437.8921841083,1369823697.616283,684175953.0409461,0.0,0.0,0.0,0.0,331551.2492908439,2053999650.6572268,0.0,0.0,221113.35710673494,110437.8921841083,1369823697.616283,684175953.0409461,0.0,0.0,0.0,0.0,331551.2492908439,2053999650.6572268,0.0,0.0,221113.35710673494,110437.8921841083,1369823697.616283,684175953.0409462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,RUS,Arkhangelsk,OSM,ACTIVE,174671.99981542557,178256822.03432468,0.0,0.0,55315.4107179857,119356.58909743979,56450658.002031796,121806164.03229284,0.0,0.0,0.0,0.0,174671.9998154256,178256822.03432468,0.0,0.0,55315.410717985695,119356.58909743982,56450658.0020318,121806164.03229278,0.0,0.0,0.0,0.0,174671.9998154256,178256822.03432468,0.0,0.0,55315.410717985695,119356.58909743982,56450658.0020318,121806164.03229278,0.0,0.0,0.0,0.0,174671.9998154256,178256822.03432468,0.0,0.0,55315.410717985695,119356.58909743982,56450658.0020318,121806164.03229278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_OSM_2D_COMBINEDCOST,SSP585,RUS,Arkhangelsk,OSM,NOT_ACTIVE,174760.06349030705,178346693.05450895,5202.378281326936,5309147.547572962,75554.71101482307,99205.35247548427,77105332.7920664,101241360.26244281,1814.3032037581395,3388.0750775687966,1851538.4472059996,3457609.100366961,174760.06349030707,178346693.05450898,0.0,0.0,75554.71101482309,99205.35247548427,77105332.7920664,101241360.26244278,0.0,0.0,0.0,0.0,174760.06349030707,178346693.05450898,5202.378281326937,5309147.547572962,75554.71101482309,99205.35247548427,77105332.7920664,101241360.26244278,1814.3032037581397,3388.0750775687966,1851538.4472060003,3457609.100366961,174760.06349030707,178346693.05450898,5202.378281326937,5309147.547572962,75554.71101482309,99205.35247548427,77105332.7920664,101241360.26244278,1814.3032037581397,3388.0750775687966,1851538.4472060003,3457609.100366961,0.029768690726159428,0.029768690726159425,0.024013104932691643,0.034152139910052344,0.024013104932691636,0.03415213991005235
B1_OSM_2D_COMBINEDCOST,SSP585,RUS,Chukotka,OSM,ACTIVE,1422538.95976736,4734264617.2561655,101054.39503458216,336312930.8660131,571387.2715480652,851151.6882192956,1901598915.0012028,2832665702.2549744,41638.892728572995,59415.5023060092,138575843.70051047,197737087.1655025,1422538.9597673595,4734264617.2561655,1060.4909461487998,3529354.840372069,571387.2715480651,851151.6882192953,1901598915.0012033,2832665702.2549744,0.0,1060.4909461487998,0.0,3529354.840372069,1422538.9597673595,4734264617.2561655,1060.4909461487998,3529354.840372069,571387.2715480651,851151.6882192953,1901598915.0012033,2832665702.2549744,0.0,1060.4909461487998,0.0,3529354.840372069,1422538.9597673595,4734264617.256166,630292.5977330761,2097638116.3256032,571387.2715480651,851151.6882192953,1901598915.0012033,2832665702.2549744,246015.87879828023,380140.118199314,818750349.3530719,1265120999.9091399,0.07103805090238685,0.07103805090238698,0.07287332917963035,0.06980600887993663,0.0728733291796303,0.06980600887993657
